tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2022-580,Australian Open,Hard,128,G,20220117,185,203575,,,Danka Kovinic,R,169,MNE,27.1,221054,17,,Emma Raducanu,R,175,GBR,19.1,6-4 4-6 6-3,3,R64,158,4,2,100,57,37,16,15,9,15,0,4,87,66,35,6,14,4,11,98,799,18,2595
2022-580,Australian Open,Hard,128,G,20220117,186,214461,29,,Tamara Zidansek,R,168,SLO,24.0,201586,,,Heather Watson,R,170,GBR,29.6,7-6(4) 6-4,3,R64,107,1,6,82,47,35,12,11,6,10,2,4,69,37,21,13,11,5,10,29,1931,94,819
2022-580,Australian Open,Hard,128,G,20220117,187,201427,,,Alize Cornet,R,173,FRA,31.9,202469,3,,Garbine Muguruza,R,182,ESP,28.2,6-3 6-3,3,R64,87,0,4,50,30,25,12,9,0,0,2,3,63,38,22,13,9,9,12,61,1050,3,5425
2022-580,Australian Open,Hard,128,G,20220117,188,216347,7,,Iga Swiatek,R,176,POL,20.6,202490,,,Rebecca Peterson,R,173,SWE,26.4,6-2 6-2,3,R64,77,1,1,51,33,22,12,8,0,1,0,1,55,39,18,7,8,4,9,9,3916,82,871
2022-580,Australian Open,Hard,128,G,20220117,189,214082,25,,Daria Kasatkina,R,170,RUS,24.6,202663,,,Magda Linette,R,171,POL,29.9,6-2 6-3,3,R64,79,4,1,54,40,34,5,9,4,4,2,1,62,40,24,9,8,2,6,23,2360,53,1142
2022-580,Australian Open,Hard,128,G,20220117,190,201514,,,Sorana Cirstea,R,176,ROU,31.7,201568,,,Kristina Kucova,R,163,SVK,31.6,6-2 6-4,3,R64,76,3,1,48,30,20,13,9,3,5,1,5,63,47,25,6,9,8,13,38,1502,96,807
2022-580,Australian Open,Hard,128,G,20220117,191,201499,10,,Anastasia Pavlyuchenkova,R,177,RUS,30.5,201325,WC,,Samantha Stosur,R,172,AUS,37.8,6-2 6-2,3,R64,69,3,6,49,37,28,4,8,2,3,1,2,50,30,18,5,8,0,5,11,2968,487,97
2022-580,Australian Open,Hard,128,G,20220117,192,201466,,,Kaia Kanepi,R,181,EST,36.6,213631,,,Marie Bouzkova,R,180,CZE,23.4,6-2 7-6(3),3,R64,96,3,9,60,29,21,15,10,1,4,3,2,70,43,24,10,10,6,11,115,673,86,863
2022-580,Australian Open,Hard,128,G,20220117,193,213666,WC,,Maddison Inglis,R,171,AUS,24.0,221024,Q,,Hailey Baptiste,R,,USA,20.2,7-6(4) 2-6 6-2,3,R64,127,2,2,81,52,27,17,14,3,9,9,8,97,53,31,20,14,7,13,133,573,165,420
2022-580,Australian Open,Hard,128,G,20220117,194,214954,31,,Marketa Vondrousova,L,173,CZE,22.5,214643,,,Liudmila Samsonova,R,180,RUS,23.1,6-2 7-5,3,R64,88,4,8,73,41,28,14,10,3,5,1,10,58,23,13,17,10,5,10,41,1447,37,1577
2022-580,Australian Open,Hard,128,G,20220117,195,214544,2,,Aryna Sabalenka,R,182,BLR,23.7,216133,,,Xin Yu Wang,R,182,CHN,20.3,1-6 6-4 6-2,3,R64,115,5,19,94,46,30,20,13,5,10,5,7,73,38,27,13,12,5,10,2,5698,100,786
2022-580,Australian Open,Hard,128,G,20220117,196,202458,1,,Ashleigh Barty,R,166,AUS,25.7,202429,30,,Camila Giorgi,R,168,ITA,30.0,6-2 6-3,3,R32,61,4,2,48,27,25,13,9,4,4,0,5,43,20,13,14,8,2,5,1,7111,33,1692
2022-580,Australian Open,Hard,128,G,20220117,197,216153,,,Amanda Anisimova,R,180,USA,20.3,211768,13,,Naomi Osaka,R,180,JPN,24.2,4-6 6-3 7-6(5),3,R32,135,11,8,117,79,57,23,16,9,10,5,3,108,66,50,22,15,7,8,60,1060,14,2696
2022-580,Australian Open,Hard,128,G,20220117,198,202468,21,,Jessica Pegula,R,170,USA,27.8,203463,,,Nuria Parrizas Diaz,R,167,ESP,30.5,7-6(3) 6-2,3,R32,91,7,1,65,37,24,16,10,5,7,0,1,60,39,20,13,10,3,7,21,2474,63,1043
2022-580,Australian Open,Hard,128,G,20220117,199,206289,5,,Maria Sakkari,R,172,GRE,26.4,206368,28,,Veronika Kudermetova,R,175,RUS,24.7,6-4 6-1,3,R32,82,4,1,44,26,20,11,9,0,1,2,2,61,30,19,10,8,3,8,8,4071,32,1695
2022-580,Australian Open,Hard,128,G,20220117,200,206252,4,,Barbora Krejcikova,R,178,CZE,26.0,211533,26,,Jelena Ostapenko,R,177,LAT,24.6,2-6 6-4 6-4,3,R32,130,7,7,96,57,41,17,14,7,10,5,1,93,63,40,16,14,4,7,4,5213,27,2035
2022-580,Australian Open,Hard,128,G,20220117,201,201458,24,,Victoria Azarenka,R,180,BLR,32.4,202494,15,,Elina Svitolina,R,174,UKR,27.3,6-0 6-2,3,R32,67,4,1,54,34,26,11,7,4,4,1,3,39,20,12,5,7,2,7,25,2166,17,2641
2022-580,Australian Open,Hard,128,G,20220117,202,201619,,,Madison Keys,R,178,USA,26.9,202492,,,Qiang Wang,R,172,CHN,30.0,4-6 6-3 7-6(2),3,R32,141,3,6,111,68,42,24,16,3,9,0,4,108,64,38,18,15,6,12,51,1153,110,714
2022-580,Australian Open,Hard,128,G,20220117,203,211651,8,,Paula Badosa,R,180,ESP,24.1,216146,,,Marta Kostyuk,R,175,UKR,19.5,6-2 5-7 6-4,3,R32,139,4,9,109,62,40,21,15,10,15,2,6,87,46,23,21,15,3,10,6,4264,66,1030
2022-580,Australian Open,Hard,128,G,20220117,204,203389,27,,Danielle Collins,R,178,USA,28.0,220704,,,Clara Tauson,R,182,DEN,19.0,4-6 6-4 7-5,3,R32,155,4,9,93,53,43,19,16,3,6,2,4,104,53,35,26,16,9,13,30,1911,39,1459
2022-580,Australian Open,Hard,128,G,20220117,205,210722,19,,Elise Mertens,R,179,BEL,26.1,201533,,,Shuai Zhang,R,177,CHN,32.9,6-2 6-2,3,R32,70,4,1,41,28,21,10,8,1,2,2,2,53,28,18,7,8,3,8,26,2091,74,946
2022-580,Australian Open,Hard,128,G,20220117,206,201594,14,,Simona Halep,R,168,ROU,30.3,203575,,,Danka Kovinic,R,169,MNE,27.1,6-2 6-1,3,R32,64,3,1,41,30,21,6,8,3,4,0,2,54,23,10,11,7,4,10,15,2657,98,799
2022-580,Australian Open,Hard,128,G,20220117,207,201427,,,Alize Cornet,R,173,FRA,31.9,214461,29,,Tamara Zidansek,R,168,SLO,24.0,4-6 6-4 6-2,3,R32,163,0,4,97,67,40,10,14,10,16,1,3,113,62,33,21,14,7,15,61,1050,29,1931
2022-580,Australian Open,Hard,128,G,20220117,208,216347,7,,Iga Swiatek,R,176,POL,20.6,214082,25,,Daria Kasatkina,R,170,RUS,24.6,6-2 6-3,3,R32,95,4,1,75,50,31,15,9,8,9,3,3,58,36,19,12,8,4,8,9,3916,23,2360
2022-580,Australian Open,Hard,128,G,20220117,209,201514,,,Sorana Cirstea,R,176,ROU,31.7,201499,10,,Anastasia Pavlyuchenkova,R,177,RUS,30.5,6-3 2-6 6-2,3,R32,102,2,1,69,40,27,15,13,2,6,3,4,70,45,27,11,12,4,9,38,1502,11,2968
2022-580,Australian Open,Hard,128,G,20220117,210,201466,,,Kaia Kanepi,R,181,EST,36.6,213666,WC,,Maddison Inglis,R,171,AUS,24.0,2-6 6-2 6-0,3,R32,91,5,5,65,26,22,16,11,0,4,1,3,64,41,23,6,11,2,9,115,673,133,573
2022-580,Australian Open,Hard,128,G,20220117,211,214544,2,,Aryna Sabalenka,R,182,BLR,23.7,214954,31,,Marketa Vondrousova,L,173,CZE,22.5,4-6 6-3 6-1,3,R32,109,1,10,80,52,41,11,13,4,6,6,5,87,52,32,14,13,3,8,2,5698,41,1447
2022-580,Australian Open,Hard,128,G,20220117,212,202458,1,,Ashleigh Barty,R,166,AUS,25.7,216153,,,Amanda Anisimova,R,180,USA,20.3,6-4 6-3,3,R16,74,7,3,54,36,28,9,10,4,5,4,1,73,49,30,9,9,7,11,1,7111,60,1060
2022-580,Australian Open,Hard,128,G,20220117,213,202468,21,,Jessica Pegula,R,170,USA,27.8,206289,5,,Maria Sakkari,R,172,GRE,26.4,7-6(0) 6-3,3,R16,95,6,2,65,37,28,18,11,4,6,4,5,71,39,28,11,10,2,5,21,2474,8,4071
2022-580,Australian Open,Hard,128,G,20220117,214,206252,4,,Barbora Krejcikova,R,178,CZE,26.0,201458,24,,Victoria Azarenka,R,180,BLR,32.4,6-2 6-2,3,R16,84,6,2,48,30,26,8,8,3,4,1,6,54,30,19,7,8,5,10,4,5213,25,2166
2022-580,Australian Open,Hard,128,G,20220117,215,201619,,,Madison Keys,R,178,USA,26.9,211651,8,,Paula Badosa,R,180,ESP,24.1,6-3 6-1,3,R16,69,3,1,49,33,25,8,8,0,1,1,10,68,40,23,9,8,11,16,51,1153,6,4264
2022-580,Australian Open,Hard,128,G,20220117,216,203389,27,,Danielle Collins,R,178,USA,28.0,210722,19,,Elise Mertens,R,179,BEL,26.1,4-6 6-4 6-4,3,R16,171,1,7,99,52,33,25,15,5,9,8,9,115,67,45,18,15,13,18,30,1911,26,2091
2022-580,Australian Open,Hard,128,G,20220117,217,201427,,,Alize Cornet,R,173,FRA,31.9,201594,14,,Simona Halep,R,168,ROU,30.3,6-4 3-6 6-4,3,R16,153,1,9,94,62,35,13,15,5,11,0,1,87,58,32,15,14,6,12,61,1050,15,2657
2022-580,Australian Open,Hard,128,G,20220117,218,216347,7,,Iga Swiatek,R,176,POL,20.6,201514,,,Sorana Cirstea,R,176,ROU,31.7,5-7 6-3 6-3,3,R16,147,2,5,106,68,52,9,15,8,12,2,2,94,60,35,15,15,8,14,9,3916,38,1502
2022-580,Australian Open,Hard,128,G,20220117,219,201466,,,Kaia Kanepi,R,181,EST,36.6,214544,2,,Aryna Sabalenka,R,182,BLR,23.7,5-7 6-2 7-6(7),3,R16,139,5,4,106,52,38,32,16,5,8,7,15,107,68,48,18,16,9,13,115,673,2,5698
2022-580,Australian Open,Hard,128,G,20220117,220,202458,1,,Ashleigh Barty,R,166,AUS,25.7,202468,21,,Jessica Pegula,R,170,USA,27.8,6-2 6-0,3,QF,63,6,2,45,27,22,10,7,1,1,1,3,56,30,17,8,7,4,9,1,7111,21,2474
2022-580,Australian Open,Hard,128,G,20220117,221,201619,,,Madison Keys,R,178,USA,26.9,206252,4,,Barbora Krejcikova,R,178,CZE,26.0,6-3 6-2,3,QF,85,11,1,65,47,36,6,9,7,8,2,4,66,37,18,14,8,8,12,51,1153,4,5213
2022-580,Australian Open,Hard,128,G,20220117,222,203389,27,,Danielle Collins,R,178,USA,28.0,201427,,,Alize Cornet,R,173,FRA,31.9,7-5 6-1,3,QF,88,5,4,57,31,28,11,10,2,3,2,0,66,39,20,15,9,5,9,30,1911,61,1050
2022-580,Australian Open,Hard,128,G,20220117,223,216347,7,,Iga Swiatek,R,176,POL,20.6,201466,,,Kaia Kanepi,R,181,EST,36.6,4-6 7-6(2) 6-3,3,QF,181,5,12,113,72,49,15,16,8,13,5,4,124,73,42,25,15,7,13,9,3916,115,673
2022-580,Australian Open,Hard,128,G,20220117,224,202458,1,,Ashleigh Barty,R,166,AUS,25.7,201619,,,Madison Keys,R,178,USA,26.9,6-1 6-3,3,SF,62,5,0,46,28,24,12,8,2,2,1,1,58,41,20,9,8,2,6,1,7111,51,1153
2022-580,Australian Open,Hard,128,G,20220117,225,203389,27,,Danielle Collins,R,178,USA,28.0,216347,7,,Iga Swiatek,R,176,POL,20.6,6-4 6-1,3,SF,78,7,4,50,32,25,7,9,1,3,1,4,53,32,19,3,8,4,10,30,1911,9,3916
2022-580,Australian Open,Hard,128,G,20220117,226,202458,1,,Ashleigh Barty,R,166,AUS,25.7,203389,27,,Danielle Collins,R,178,USA,28.0,6-3 7-6(2),3,F,87,10,3,67,38,31,13,11,2,4,1,2,64,40,25,12,10,2,5,1,7111,30,1911
2023-580,Australian Open,Hard,128,G,20230116,100,216347,1,,Iga Swiatek,R,176,POL,21.6,215898,,,Jule Niemeier,R,178,GER,23.4,6-4 7-5,3,R128,119,0,3,78,38,29,22,11,2,3,3,1,71,45,32,9,11,2,5,1,11025,69,845
2023-580,Australian Open,Hard,128,G,20230116,101,215785,,,Camila Osorio,R,162,COL,21.0,215910,,,Panna Udvardy,R,170,HUN,24.3,6-4 6-1,3,R128,79,0,3,62,44,31,7,9,3,5,4,5,63,38,22,7,8,6,11,84,744,89,695
2023-580,Australian Open,Hard,128,G,20230116,102,213710,,Q,Cristina Bucsa,R,,ESP,25.0,220332,,Q,Eva Lys,R,165,GER,21.0,2-6 6-0 6-2,3,R128,106,4,0,80,49,30,16,11,5,8,1,5,73,48,24,11,11,9,15,100,611,126,507
2023-580,Australian Open,Hard,128,G,20230116,103,215370,,,Bianca Andreescu,R,170,CAN,22.5,213631,25,,Marie Bouzkova,R,180,CZE,24.4,6-2 6-4,3,R128,101,0,0,56,35,26,14,9,3,3,2,2,60,50,30,4,9,2,5,43,1121,26,1581
2023-580,Australian Open,Hard,128,G,20230116,104,214981,22,,Elena Rybakina,R,184,KAZ,23.5,220714,,,Elisabetta Cocciaretto,R,,ITA,21.9,7-5 6-3,3,R128,83,5,4,55,22,17,19,11,1,4,2,1,60,33,19,12,10,7,12,25,1585,48,1015
2023-580,Australian Open,Hard,128,G,20230116,105,215219,,,Kaja Juvan,R,170,SLO,22.1,221911,,Q,Selena Janicijevic,R,183,FRA,20.4,7-5 6-1,3,R128,79,0,0,52,35,28,10,10,3,4,0,4,57,36,22,7,9,3,8,104,603,185,345
2023-580,Australian Open,Hard,128,G,20230116,106,214096,,,Karolina Muchova,R,178,CZE,26.4,201615,,Q,Lesia Tsurenko,R,174,UKR,33.6,6-2 6-1,3,R128,78,2,1,55,35,19,11,8,5,8,0,5,51,30,9,6,7,1,9,133,476,134,473
2023-580,Australian Open,Hard,128,G,20230116,107,203389,13,,Danielle Collins,R,178,USA,29.0,214939,,,Anna Kalinskaya,R,175,RUS,24.1,7-5 5-7 6-4,3,R128,183,6,5,111,72,49,24,17,6,8,4,4,122,87,61,17,17,6,9,11,2388,59,948
2023-580,Australian Open,Hard,128,G,20230116,108,216083,,,Caty Mcnally,R,,USA,21.1,206007,,LL,Laura Pigossi,R,164,BRA,28.4,7-5 6-1,3,R128,95,0,4,67,43,24,13,10,7,10,0,4,57,41,19,5,9,3,10,94,661,112,559
2023-580,Australian Open,Hard,128,G,20230116,109,203462,,,Kateryna Baindl,R,175,UKR,28.9,215872,,,Kamilla Rakhimova,R,,RUS,21.3,7-5 6-7(8) 6-1,3,R128,172,5,4,113,78,58,15,16,5,7,1,4,105,65,39,21,15,7,12,95,638,110,585
2023-580,Australian Open,Hard,128,G,20230116,110,214388,,,Anna Bondar,R,,HUN,25.6,202536,,,Ana Bogdan,R,171,ROU,30.1,6-2 2-6 6-3,3,R128,120,8,1,88,59,31,19,13,7,11,4,3,82,55,32,13,12,7,13,81,756,63,910
2023-580,Australian Open,Hard,128,G,20230116,111,211533,17,,Jelena Ostapenko,R,177,LAT,25.6,215035,,,Dayana Yastremska,R,175,UKR,22.6,6-4 6-2,3,R128,71,4,0,52,38,30,8,9,1,1,5,3,55,29,17,13,9,0,3,17,2040,101,611
2023-580,Australian Open,Hard,128,G,20230116,112,221012,29,,Qinwen Zheng,R,,CHN,20.2,213646,,,Dalma Galfi,R,178,HUN,24.4,6-0 6-2,3,R128,56,3,2,41,23,18,8,7,3,4,0,3,41,22,11,4,7,3,9,28,1534,88,715
2023-580,Australian Open,Hard,128,G,20230116,113,211095,,,Bernarda Pera,L,175,USA,28.1,220416,,WC,Moyuka Uchijima,R,171,JPN,21.4,2-6 6-3 6-1,3,R128,102,5,4,75,55,36,11,12,5,8,7,7,75,39,25,16,12,3,8,41,1145,116,546
2023-580,Australian Open,Hard,128,G,20230116,114,221054,,,Emma Raducanu,R,175,GBR,20.1,211337,,,Tamara Korpatsch,R,170,GER,27.6,6-3 6-2,3,R128,85,2,3,50,30,20,10,9,2,4,0,3,65,40,24,5,8,7,13,77,784,76,787
2023-580,Australian Open,Hard,128,G,20230116,115,221103,7,,Coco Gauff,R,175,USA,18.8,211701,,,Katerina Siniakova,R,174,CZE,26.6,6-1 6-4,3,R128,75,1,1,61,43,33,7,9,3,4,1,2,45,28,17,7,8,1,5,7,3762,46,1055
2023-580,Australian Open,Hard,128,G,20230116,116,202468,3,,Jessica Pegula,R,170,USA,28.8,211713,,,Jaqueline Cristian,R,180,ROU,24.6,6-0 6-1,3,R128,59,2,1,45,30,25,7,7,3,3,3,1,48,30,14,5,6,3,8,3,5000,161,388
2023-580,Australian Open,Hard,128,G,20230116,117,205925,,,Aliaksandra Sasnovich,R,174,BLR,28.8,259104,,Q,Brenda Fruhvirtova,R,,CZE,15.7,7-5 6-2,3,R128,80,6,1,56,36,28,8,10,3,5,2,2,56,39,20,7,10,3,8,38,1231,136,471
2023-580,Australian Open,Hard,128,G,20230116,118,216265,,WC,Olivia Gadecki,R,,AUS,20.7,221236,,Q,Polina Kudermetova,R,,RUS,19.6,7-5 6-1,3,R128,76,7,4,55,43,35,7,10,1,1,3,4,62,33,22,14,9,7,10,199,326,182,353
2023-580,Australian Open,Hard,128,G,20230116,119,216146,,,Marta Kostyuk,R,175,UKR,20.5,216153,28,,Amanda Anisimova,R,180,USA,21.3,6-3 6-4,3,R128,78,8,5,73,46,34,11,10,5,7,0,1,48,34,21,6,9,0,4,61,915,27,1535
2023-580,Australian Open,Hard,128,G,20230116,120,206252,20,,Barbora Krejcikova,R,178,CZE,27.0,239383,,Q,Sara Bejlek,L,,CZE,16.9,6-3 6-1,3,R128,71,2,2,41,26,21,10,8,0,1,0,6,59,41,18,9,8,3,8,23,1600,175,363
2023-580,Australian Open,Hard,128,G,20230116,121,216262,,Q,Clara Burel,R,176,FRA,21.8,221883,,WC,Talia Gibson,R,,AUS,18.5,6-3 6-4,3,R128,79,3,9,69,29,24,20,10,6,8,3,6,53,36,23,5,9,1,5,130,499,344,157
2023-580,Australian Open,Hard,128,G,20230116,122,211843,,,Anhelina Kalinina,R,179,UKR,25.9,201535,,Q,Coco Vandeweghe,R,185,USA,31.1,6-3 6-1,3,R128,75,4,3,54,36,24,11,8,3,4,7,5,58,29,15,12,8,4,9,39,1227,139,451
2023-580,Australian Open,Hard,128,G,20230116,123,201520,15,,Petra Kvitova,L,183,CZE,32.8,202421,,,Alison Van Uytvanck,R,173,BEL,28.8,7-6(3) 6-2,3,R128,92,5,4,58,33,28,17,10,0,0,3,3,75,52,34,10,10,5,7,15,2221,68,846
2023-580,Australian Open,Hard,128,G,20230116,124,201619,10,,Madison Keys,R,178,USA,27.9,215020,,,Anna Blinkova,R,179,RUS,24.3,6-4 3-6 6-2,3,R128,119,3,3,93,64,32,13,14,8,16,2,8,81,52,27,6,13,4,13,13,2318,60,922
2023-580,Australian Open,Hard,128,G,20230116,125,216133,,,Xin Yu Wang,R,182,CHN,21.3,204411,,WC,Storm Hunter,L,166,AUS,28.4,7-6(2) 6-4,3,R128,99,5,6,79,49,36,15,11,10,12,2,1,65,49,29,10,11,1,4,79,768,239,263
2023-580,Australian Open,Hard,128,G,20230116,126,206408,,,Nadia Podoroska,R,170,ARG,25.9,206417,,LL,Leolia Jeanjean,R,,FRA,27.4,6-0 6-3,3,R128,76,4,2,47,34,25,8,8,3,3,2,2,52,29,15,8,7,3,8,191,335,109,589
2023-580,Australian Open,Hard,128,G,20230116,127,201458,24,,Victoria Azarenka,R,180,BLR,33.4,213550,,,Sofia Kenin,R,170,USA,24.1,6-4 7-6(3),3,R128,124,7,2,79,52,39,16,11,6,7,0,3,74,60,44,3,11,8,10,24,1598,203,323
2023-580,Australian Open,Hard,128,G,20230116,128,213525,32,,Jil Teichmann,L,170,SUI,25.5,211279,,,Harriet Dart,R,175,GBR,26.4,7-5 6-1,3,R128,105,4,1,78,39,26,23,10,7,9,3,3,63,37,18,13,9,6,11,33,1429,96,637
2023-580,Australian Open,Hard,128,G,20230116,129,202684,,,Lin Zhu,R,173,CHN,28.9,201606,,,Rebecca Marino,R,183,CAN,32.0,6-2 6-4,3,R128,66,2,2,49,34,29,6,9,1,2,0,1,52,29,15,12,9,3,7,87,724,67,859
2023-580,Australian Open,Hard,128,G,20230116,130,223670,,Q,Diana Shnaider,L,,RUS,18.7,201568,,,Kristina Kucova,R,163,SVK,32.6,7-6(6) 7-5,3,R128,114,9,3,86,60,42,13,12,5,7,1,6,78,46,33,14,12,2,5,106,593,272,227
2023-580,Australian Open,Hard,128,G,20230116,131,206289,6,,Maria Sakkari,R,172,GRE,27.4,206294,,,Yue Yuan,R,184,CHN,24.3,6-1 6-4,3,R128,94,3,2,43,23,20,10,9,3,4,4,2,86,59,30,11,8,8,13,6,3921,117,538
2023-580,Australian Open,Hard,128,G,20230116,132,219875,,,Varvara Gracheva,R,,FRA,22.4,214082,8,,Daria Kasatkina,R,170,RUS,25.6,6-1 6-1,3,R128,54,0,2,42,28,18,8,7,3,4,0,3,45,35,15,2,7,4,10,97,630,8,3500
2023-580,Australian Open,Hard,128,G,20230116,133,214593,,Q,Lucrezia Stefanini,R,,ITA,24.6,213583,,,Tatjana Maria,R,172,GER,35.4,3-6 7-5 6-4,3,R128,165,0,4,109,79,43,15,16,6,13,2,4,95,47,26,23,15,6,13,141,447,71,834
2023-580,Australian Open,Hard,128,G,20230116,134,201709,,,Yulia Putintseva,R,163,KAZ,28.0,201514,,,Sorana Cirstea,R,176,ROU,32.7,2-6 6-4 6-3,3,R128,111,3,0,89,60,39,14,14,8,12,3,1,76,58,37,7,13,0,5,47,1054,42,1136
2023-580,Australian Open,Hard,128,G,20230116,135,201662,30,,Karolina Pliskova,R,184,CZE,30.8,216016,,,Xiyu Wang,L,,CHN,21.8,6-1 6-3,3,R128,64,2,4,50,31,23,12,8,1,1,2,1,43,32,18,3,8,1,5,31,1450,53,993
2023-580,Australian Open,Hard,128,G,20230116,136,201533,23,,Shuai Zhang,R,177,CHN,33.9,206255,,,Patricia Maria Tig,R,,ROU,28.4,6-1 4-6 6-0,3,R128,130,3,1,64,41,32,10,12,0,2,2,6,101,63,33,15,11,8,15,22,1600,777,29
2023-580,Australian Open,Hard,128,G,20230116,137,201549,,,Petra Martic,R,181,CRO,31.9,203530,,,Viktorija Golubic,R,169,SUI,30.2,6-3 6-4,3,R128,102,6,2,72,48,34,10,10,9,11,0,3,69,53,28,6,9,7,11,37,1237,83,744
2023-580,Australian Open,Hard,128,G,20230116,138,220465,,Q,Katie Volynets,R,,USA,21.0,201516,,,Evgeniya Rodina,R,170,RUS,33.9,6-3 6-2,3,R128,85,4,0,53,37,23,10,9,5,7,0,1,61,49,21,7,8,3,9,113,556,445,101
2023-580,Australian Open,Hard,128,G,20230116,139,206368,9,,Veronika Kudermetova,R,175,RUS,25.7,202628,,,Maryna Zanevska,R,175,BEL,29.3,6-2 7-6(4),3,R128,97,6,2,63,38,31,13,10,5,6,3,4,66,44,30,6,10,1,4,9,2800,80,762
2023-580,Australian Open,Hard,128,G,20230116,140,204426,16,,Anett Kontaveit,R,174,EST,27.0,211814,,,Julia Grabher,R,170,AUT,26.5,6-2 6-3,3,R128,71,1,1,58,41,28,10,9,1,2,2,4,48,23,17,8,8,2,6,19,1909,85,744
2023-580,Australian Open,Hard,128,G,20230116,141,202663,,,Magda Linette,R,171,POL,30.9,210886,,,Mayar Sherif,R,180,EGY,26.6,7-5 6-1,3,R128,85,2,1,52,35,27,14,10,1,2,3,2,56,34,19,9,9,6,10,45,1060,54,991
2023-580,Australian Open,Hard,128,G,20230116,142,203501,,WC,Taylor Townsend,L,170,USA,26.7,220348,,WC,Diane Parry,R,170,FRA,20.3,6-1 6-1,3,R128,57,7,3,35,22,19,9,7,0,0,2,0,44,26,15,4,7,4,9,135,471,107,590
2023-580,Australian Open,Hard,128,G,20230116,143,206420,19,,Ekaterina Alexandrova,R,175,RUS,28.1,204434,,,Ysaline Bonaventure,L,178,BEL,28.3,6-2 6-1,3,R128,52,5,6,54,26,18,17,8,4,5,3,4,42,24,11,6,7,1,6,18,1910,90,694
2023-580,Australian Open,Hard,128,G,20230116,144,201593,27,,Irina Camelia Begu,R,181,ROU,32.3,216097,,LL,Elizabeth Mandlik,R,,USA,21.6,3-6 7-6(1) 6-2,3,R128,158,4,9,106,62,35,19,15,6,15,1,5,109,56,30,18,14,7,16,30,1472,129,500
2023-580,Australian Open,Hard,128,G,20230116,145,201696,,,Laura Siegemund,R,168,GER,34.8,214459,,,Lucia Bronzetti,R,,ITA,24.1,2-6 6-4 6-3,3,R128,163,0,2,91,70,45,9,14,4,8,4,3,92,58,33,20,13,7,12,158,397,52,996
2023-580,Australian Open,Hard,128,G,20230116,146,220367,,,Leylah Fernandez,L,168,CAN,20.3,201427,,,Alize Cornet,R,173,FRA,32.9,7-5 6-2,3,R128,101,1,1,63,41,25,16,10,0,1,2,7,71,39,26,12,10,5,9,40,1198,34,1347
2023-580,Australian Open,Hard,128,G,20230116,147,201614,4,,Caroline Garcia,R,177,FRA,29.2,214684,,Q,Katherine Sebov,R,173,CAN,24.0,6-3 6-0,3,R128,65,5,2,42,18,17,17,8,2,2,0,2,44,32,17,4,7,2,6,4,4415,190,338
2023-580,Australian Open,Hard,128,G,20230116,148,214544,5,,Aryna Sabalenka,R,182,BLR,24.7,206124,,,Tereza Martincova,R,178,CZE,28.2,6-1 6-4,3,R128,69,3,3,55,31,27,12,9,5,5,2,3,45,33,20,4,8,3,6,5,4340,74,800
2023-580,Australian Open,Hard,128,G,20230116,149,201603,,,Shelby Rogers,R,175,USA,30.2,215996,,Q,Arianne Hartono,R,,NED,26.7,6-4 6-3,3,R128,84,6,5,52,27,22,10,10,5,8,1,5,72,47,20,12,9,4,10,51,1002,240,263
2023-580,Australian Open,Hard,128,G,20230116,150,201616,,,Lauren Davis,R,157,USA,29.2,203575,,,Danka Kovinic,R,169,MNE,28.1,1-6 7-5 6-1,3,R128,143,3,2,87,59,38,10,13,5,10,3,8,85,52,34,12,13,9,15,57,954,55,966
2023-580,Australian Open,Hard,128,G,20230116,151,210722,26,,Elise Mertens,R,179,BEL,27.1,202469,,,Garbine Muguruza,R,182,ESP,29.2,3-6 7-6(3) 6-1,3,R128,151,5,7,76,41,31,14,14,0,5,2,5,102,59,36,15,14,8,15,32,1449,73,824
2023-580,Australian Open,Hard,128,G,20230116,152,203533,,Q,Anna Karolina Schmiedlova,R,176,SVK,28.3,203354,21,,Martina Trevisan,L,160,ITA,29.2,6-3 6-2,3,R128,71,2,2,47,27,20,10,9,0,2,1,3,43,24,16,5,8,0,5,105,603,21,1672
2023-580,Australian Open,Hard,128,G,20230116,153,202429,,,Camila Giorgi,R,168,ITA,31.0,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,31.5,6-0 6-1,3,R128,55,4,6,45,26,22,7,7,2,3,1,3,33,17,5,3,6,4,10,70,836,364,142
2023-580,Australian Open,Hard,128,G,20230116,154,214906,,,Claire Liu,R,170,USA,22.6,201483,,,Madison Brengle,R,168,USA,32.7,6-3 6-4,3,R128,78,0,3,57,41,25,8,10,2,5,0,2,52,40,22,3,9,3,8,62,912,72,831
